customer_id,age,job,marital_status,education
1917,35,blue-collar,single,secondary
1918,38,admin,single,secondary
1919,39,blue-collar,married,secondary
1920,58,retired,divorced,tertiary
1921,60,management,married,tertiary
1922,56,technician,married,secondary
1923,31,management,married,tertiary
1924,37,services,married,secondary
1925,59,retired,divorced,secondary
1926,49,management,married,secondary
1927,30,management,single,tertiary
1928,31,technician,single,tertiary
1929,40,blue-collar,married,secondary
1930,43,admin,married,secondary
1931,48,management,married,tertiary
1932,34,management,married,tertiary
1933,28,self-employed,single,tertiary
1934,34,admin,married,tertiary
1935,47,blue-collar,married,secondary
1936,59,housemaid,married,tertiary
1937,32,blue-collar,single,tertiary
1938,31,entrepreneur,single,secondary
1939,27,student,single,secondary
1940,35,unemployed,single,secondary
1941,32,blue-collar,married,secondary
1942,57,blue-collar,married,unknown
1943,58,management,married,tertiary
1944,30,technician,single,secondary
1945,37,management,married,secondary
1946,44,technician,divorced,secondary
1947,57,blue-collar,married,secondary
1948,34,blue-collar,married,secondary
1949,54,unemployed,single,secondary
1950,55,retired,married,secondary
1951,59,management,married,tertiary
1952,53,retired,married,tertiary
1953,37,technician,married,secondary
1954,45,entrepreneur,married,secondary
1955,49,technician,single,secondary
1956,31,blue-collar,single,tertiary
1957,31,admin,single,secondary
1958,35,technician,married,secondary
1959,37,entrepreneur,divorced,tertiary
1960,48,management,married,tertiary
1961,39,technician,single,secondary
1962,34,management,single,tertiary
1963,49,management,married,tertiary
1964,41,management,married,tertiary
1965,46,management,married,secondary
1966,54,management,divorced,tertiary
1967,38,technician,married,tertiary
1968,39,entrepreneur,married,secondary
1969,46,management,married,tertiary
1970,58,management,divorced,tertiary
1971,32,self-employed,single,tertiary
1972,30,admin,married,secondary
1973,51,entrepreneur,married,primary
1974,30,management,single,tertiary
1975,35,management,divorced,tertiary
1976,30,services,single,primary
1977,30,self-employed,single,secondary
1978,43,management,married,tertiary
1979,47,management,married,unknown
1980,51,retired,married,tertiary
1981,32,services,single,secondary
1982,53,unemployed,divorced,secondary
1983,33,technician,single,tertiary
1984,40,blue-collar,single,secondary
1985,42,blue-collar,married,primary
1986,46,unemployed,divorced,secondary
1987,32,self-employed,single,tertiary
1988,38,blue-collar,married,primary
1989,32,technician,single,tertiary
1990,30,entrepreneur,married,secondary
1991,35,technician,married,secondary
1992,36,admin,married,secondary
1993,43,self-employed,divorced,secondary
1994,42,management,married,tertiary
1995,40,management,married,tertiary
1996,32,blue-collar,married,secondary
1997,32,technician,married,tertiary
1998,41,blue-collar,single,secondary
1999,34,blue-collar,single,secondary
2000,40,services,single,secondary
2001,32,services,single,tertiary
2002,32,technician,single,secondary
2003,36,self-employed,single,secondary
2004,45,technician,married,secondary
2005,47,self-employed,married,secondary
2006,35,management,divorced,tertiary
2007,36,services,married,secondary
2008,33,technician,married,tertiary
2009,30,blue-collar,married,secondary
2010,32,services,single,secondary
2011,45,entrepreneur,married,tertiary
2012,47,services,married,secondary
2013,46,technician,married,tertiary
2014,39,unemployed,single,tertiary
2015,30,services,married,secondary
2016,45,self-employed,married,secondary
2017,43,blue-collar,married,secondary
2018,53,blue-collar,married,primary
2019,43,technician,married,tertiary
2020,54,management,divorced,secondary
2021,30,blue-collar,single,secondary
2022,30,admin,married,secondary
2023,36,management,single,tertiary
2024,33,management,married,tertiary
2025,38,entrepreneur,married,tertiary
2026,37,technician,divorced,secondary
2027,32,services,married,secondary
2028,59,technician,divorced,secondary
2029,59,retired,married,secondary
2030,46,admin,divorced,secondary
2031,32,blue-collar,single,primary
2032,52,entrepreneur,single,tertiary
2033,45,blue-collar,married,primary
2034,52,blue-collar,married,secondary
2035,31,blue-collar,married,tertiary
2036,31,unemployed,married,secondary
2037,39,technician,single,secondary
2038,35,blue-collar,married,secondary
2039,33,services,married,secondary
2040,50,blue-collar,married,primary
2041,36,management,married,tertiary
2042,34,admin,single,tertiary
2043,46,blue-collar,divorced,primary
2044,47,technician,married,secondary
2045,39,admin,single,secondary
2046,31,self-employed,single,tertiary
2047,41,management,single,tertiary
2048,59,management,married,tertiary
2049,39,management,divorced,tertiary
2050,48,housemaid,married,primary
2051,50,admin,married,secondary
2052,31,admin,single,secondary
2053,30,services,single,secondary
2054,31,management,married,secondary
2055,30,technician,married,secondary
2056,34,blue-collar,single,secondary
2057,53,blue-collar,married,secondary
2058,34,blue-collar,married,primary
2059,57,management,married,tertiary
2060,41,services,single,secondary
2061,40,admin,married,primary
2062,37,admin,divorced,secondary
2063,31,management,married,tertiary
2064,58,management,married,tertiary
2065,39,unemployed,married,secondary
2066,47,technician,married,secondary
2067,44,management,married,tertiary
2068,45,technician,married,tertiary
2069,41,entrepreneur,married,primary
2070,33,technician,single,tertiary
2071,30,student,single,tertiary
2072,30,student,single,tertiary
2073,42,management,married,tertiary
2074,49,management,married,tertiary
2075,59,unemployed,single,primary
2076,31,unknown,married,secondary
2077,43,management,married,tertiary
2078,38,management,married,tertiary
2079,30,services,married,secondary
2080,35,admin,divorced,secondary
2081,43,technician,married,secondary
2082,34,management,single,tertiary
2083,52,blue-collar,married,secondary
2084,46,management,married,secondary
2085,46,services,divorced,secondary
2086,37,admin,single,secondary
2087,42,management,married,tertiary
2088,23,unemployed,single,primary
2089,53,management,divorced,secondary
2090,26,unemployed,single,tertiary
2091,49,technician,married,secondary
2092,34,unknown,single,secondary
2093,28,unknown,single,secondary
2094,46,technician,divorced,tertiary
2095,26,unemployed,single,secondary
2096,31,services,single,secondary
2097,51,admin,single,tertiary
2098,47,blue-collar,married,secondary
2099,53,blue-collar,married,primary
2100,29,unemployed,single,primary
2101,32,technician,single,secondary
2102,26,blue-collar,single,primary
2103,40,management,single,tertiary
2104,33,services,single,tertiary
2105,49,unemployed,married,primary
2106,60,technician,married,tertiary
2107,41,management,single,secondary
2108,36,technician,single,secondary
2109,29,services,single,unknown
2110,42,admin,divorced,secondary
2111,33,entrepreneur,single,tertiary
2112,31,admin,divorced,secondary
2113,31,unemployed,single,primary
2114,26,services,single,secondary
2115,40,technician,single,tertiary
2116,45,unemployed,married,secondary
2117,55,technician,married,secondary
2118,29,technician,single,tertiary
2119,47,management,single,tertiary
2120,50,unemployed,divorced,unknown
2121,44,unemployed,married,secondary
2122,56,unemployed,married,secondary
2123,39,student,single,tertiary
2124,59,retired,single,secondary
2125,43,management,divorced,secondary
2126,36,admin,married,secondary
2127,29,admin,single,secondary
2128,38,management,married,tertiary
2129,41,services,divorced,secondary
2130,58,management,divorced,tertiary
2131,61,management,married,tertiary
2132,36,management,married,tertiary
2133,30,self-employed,single,tertiary
2134,43,admin,single,secondary
2135,39,services,married,secondary
2136,48,blue-collar,single,primary
2137,26,student,single,secondary
2138,51,technician,married,secondary
2139,37,management,married,tertiary
2140,29,technician,single,tertiary
2141,57,admin,married,secondary
2142,25,admin,single,secondary
2143,68,retired,divorced,primary
2144,34,management,married,tertiary
2145,38,technician,divorced,secondary
2146,54,technician,divorced,secondary
2147,32,management,single,tertiary
2148,41,blue-collar,married,primary
2149,48,technician,single,secondary
2150,59,retired,divorced,secondary
2151,39,unemployed,single,secondary
2152,31,management,married,tertiary
2153,30,entrepreneur,single,secondary
2154,40,management,married,tertiary
2155,28,self-employed,married,tertiary
2156,52,management,married,tertiary
2157,32,technician,single,tertiary
2158,34,management,married,tertiary
2159,31,unemployed,single,primary
2160,57,admin,married,secondary
2161,31,self-employed,married,tertiary
2162,29,management,married,tertiary
2163,75,retired,divorced,primary
2164,32,admin,single,secondary
2165,31,management,married,tertiary
2166,41,self-employed,single,tertiary
2167,22,admin,single,tertiary
2168,31,unemployed,single,secondary
2169,69,retired,married,primary
2170,30,self-employed,married,tertiary
2171,49,blue-collar,divorced,secondary
2172,29,management,single,tertiary
2173,43,blue-collar,married,secondary
2174,28,services,single,primary
2175,56,unemployed,single,primary
2176,39,admin,married,secondary
2177,33,blue-collar,married,secondary
2178,38,technician,married,tertiary
2179,30,admin,single,secondary
2180,29,technician,married,secondary
2181,69,management,married,tertiary
2182,44,management,married,tertiary
2183,35,management,single,tertiary
2184,31,technician,single,tertiary
2185,26,entrepreneur,single,secondary
2186,26,entrepreneur,single,tertiary
2187,34,unemployed,married,primary
2188,42,technician,single,secondary
2189,54,services,married,unknown
2190,53,management,married,tertiary
2191,54,technician,married,secondary
2192,48,entrepreneur,single,tertiary
2193,40,unemployed,married,primary
2194,28,technician,single,tertiary
2195,34,entrepreneur,married,tertiary
2196,34,management,single,tertiary
2197,32,management,single,tertiary
2198,31,services,single,secondary
2199,31,management,single,tertiary
2200,66,technician,married,secondary
2201,37,technician,single,tertiary
2202,33,management,married,tertiary
2203,50,management,married,tertiary
2204,33,blue-collar,single,secondary
2205,56,management,married,tertiary
2206,26,services,single,tertiary
2207,59,retired,divorced,tertiary
2208,32,blue-collar,married,secondary
2209,22,student,single,secondary
2210,34,management,married,tertiary
2211,39,services,married,tertiary
2212,28,technician,single,secondary
2213,31,self-employed,single,tertiary
2214,33,blue-collar,single,tertiary
2215,66,retired,married,primary
2216,26,admin,single,secondary
2217,30,admin,single,secondary
2218,28,technician,single,tertiary
2219,29,technician,single,tertiary
2220,49,services,married,secondary
2221,34,admin,married,secondary
2222,47,blue-collar,married,secondary
2223,42,technician,married,tertiary
2224,43,management,married,tertiary
2225,61,retired,married,tertiary
2226,35,technician,single,secondary
2227,40,blue-collar,married,secondary
2228,31,management,divorced,tertiary
2229,33,management,married,secondary
2230,69,retired,married,primary
2231,30,services,single,secondary
2232,41,technician,married,secondary
2233,31,management,married,tertiary
2234,22,student,single,secondary
2235,37,admin,married,secondary
2236,48,management,single,tertiary
2237,85,retired,married,primary
2238,72,retired,married,tertiary
2239,46,admin,divorced,secondary
2240,26,technician,single,tertiary
2241,37,technician,married,tertiary
2242,53,management,divorced,tertiary
2243,33,management,single,tertiary
2244,90,retired,divorced,secondary
2245,54,admin,divorced,secondary
2246,67,retired,married,tertiary
2247,42,management,divorced,unknown
2248,71,retired,married,primary
2249,44,admin,divorced,secondary
2250,47,entrepreneur,married,tertiary
2251,44,admin,married,tertiary
2252,37,technician,single,secondary
2253,37,services,married,secondary
2254,28,self-employed,single,tertiary
2255,21,blue-collar,single,secondary
2256,32,management,single,tertiary
2257,51,technician,married,secondary
2258,26,student,single,secondary
2259,74,retired,married,secondary
2260,65,retired,married,tertiary
