campaign_id,customer_id,contact_method,contact_day,contact_month,call_duration_sec,num_contacts,subscribed_deposit
2632,1632,cellular,30,jul,1211,2,yes
2633,1633,cellular,30,jul,458,3,yes
2634,1634,cellular,30,jul,540,8,yes
2635,1635,cellular,30,jul,761,4,yes
2636,1636,cellular,30,jul,695,2,yes
2637,1637,cellular,30,jul,764,4,yes
2638,1638,cellular,30,jul,675,3,yes
2639,1639,cellular,30,jul,782,8,yes
2640,1640,cellular,30,jul,962,4,yes
2641,1641,cellular,30,jul,481,3,yes
2642,1642,cellular,31,jul,812,3,yes
2643,1643,cellular,31,jul,630,6,yes
2644,1644,telephone,31,jul,1088,17,yes
2645,1645,cellular,31,jul,1150,5,yes
2646,1646,cellular,31,jul,574,2,yes
2647,1647,cellular,31,jul,725,4,yes
2648,1648,cellular,31,jul,463,6,yes
2649,1649,cellular,31,jul,662,13,yes
2650,1650,cellular,31,jul,727,4,yes
2651,1651,cellular,31,jul,1107,2,yes
2652,1652,cellular,31,jul,829,4,yes
2653,1653,cellular,31,jul,1212,4,yes
2654,1654,cellular,31,jul,1142,5,yes
2655,1655,cellular,31,jul,1721,5,yes
2656,1656,telephone,31,jul,1032,4,yes
2657,1657,cellular,4,aug,846,1,yes
2658,1658,cellular,4,aug,870,1,yes
2659,1659,cellular,4,aug,1165,1,yes
2660,1660,cellular,4,aug,1110,1,yes
2661,1661,cellular,4,aug,1488,2,yes
2662,1662,cellular,5,aug,603,3,yes
2663,1663,cellular,5,aug,641,2,yes
2664,1664,cellular,5,aug,837,2,yes
2665,1665,cellular,5,aug,553,1,yes
2666,1666,cellular,5,aug,794,1,yes
2667,1667,cellular,5,aug,836,1,yes
2668,1668,cellular,5,aug,1134,1,yes
2669,1669,cellular,5,aug,607,3,yes
2670,1670,cellular,5,aug,1536,1,yes
2671,1671,cellular,5,aug,515,3,yes
2672,1672,cellular,5,aug,935,1,yes
2673,1673,cellular,5,aug,1051,2,yes
2674,1674,cellular,5,aug,1200,2,yes
2675,1675,cellular,5,aug,531,3,yes
2676,1676,cellular,5,aug,766,2,yes
2677,1677,cellular,5,aug,1311,2,yes
2678,1678,cellular,5,aug,618,2,yes
2679,1679,cellular,5,aug,875,2,yes
2680,1680,cellular,5,aug,419,3,yes
2681,1681,cellular,5,aug,1227,2,yes
2682,1682,cellular,6,aug,1357,4,yes
2683,1683,cellular,6,aug,455,4,yes
2684,1684,cellular,6,aug,406,2,yes
2685,1685,cellular,6,aug,902,3,yes
2686,1686,cellular,6,aug,740,2,yes
2687,1687,cellular,6,aug,501,2,yes
2688,1688,cellular,6,aug,835,2,yes
2689,1689,cellular,6,aug,720,2,yes
2690,1690,cellular,6,aug,836,4,yes
2691,1691,cellular,6,aug,490,2,yes
2692,1692,cellular,6,aug,763,2,yes
2693,1693,cellular,6,aug,649,4,yes
2694,1694,cellular,6,aug,641,6,yes
2695,1695,cellular,6,aug,738,2,yes
2696,1696,cellular,6,aug,1044,4,yes
2697,1697,cellular,6,aug,482,2,yes
2698,1698,cellular,6,aug,1249,4,yes
2699,1699,cellular,6,aug,996,1,yes
2700,1700,cellular,6,aug,1250,4,yes
2701,1701,cellular,6,aug,1471,7,yes
2702,1702,cellular,6,aug,1456,3,yes
2703,1703,cellular,7,aug,395,2,yes
2704,1704,cellular,7,aug,663,4,yes
2705,1705,cellular,7,aug,674,2,yes
2706,1706,cellular,7,aug,526,2,yes
2707,1707,cellular,7,aug,401,3,yes
2708,1708,cellular,7,aug,1321,9,yes
2709,1709,cellular,7,aug,797,2,yes
2710,1710,cellular,7,aug,352,2,yes
2711,1711,cellular,7,aug,670,1,yes
2712,1712,cellular,7,aug,429,3,yes
2713,1713,cellular,7,aug,1182,1,yes
2714,1714,cellular,7,aug,876,1,yes
2715,1715,cellular,7,aug,895,3,yes
2716,1716,cellular,7,aug,341,5,yes
2717,1717,cellular,8,aug,994,2,yes
2718,1718,cellular,8,aug,507,4,yes
2719,1719,unknown,8,aug,317,4,yes
2720,1720,cellular,8,aug,512,4,yes
2721,1721,cellular,8,aug,809,2,yes
2722,1722,cellular,8,aug,523,2,yes
2723,1723,cellular,8,aug,669,2,yes
2724,1724,cellular,8,aug,780,4,yes
2725,1725,cellular,8,aug,459,2,yes
2726,1726,cellular,8,aug,1000,1,yes
2727,1727,cellular,8,aug,733,3,yes
2728,1728,cellular,8,aug,848,1,yes
2729,1729,cellular,8,aug,1242,3,yes
2730,1730,cellular,8,aug,922,7,yes
2731,1731,cellular,8,aug,1206,4,yes
2732,1732,cellular,11,aug,856,3,yes
2733,1733,cellular,11,aug,386,4,yes
2734,1734,cellular,11,aug,384,6,yes
2735,1735,cellular,11,aug,1070,2,yes
2736,1736,cellular,11,aug,610,4,yes
2737,1737,cellular,11,aug,699,7,yes
2738,1738,cellular,11,aug,917,4,yes
2739,1739,cellular,11,aug,608,2,yes
2740,1740,cellular,11,aug,734,4,yes
2741,1741,cellular,11,aug,1238,1,yes
2742,1742,cellular,11,aug,1242,5,yes
2743,1743,cellular,11,aug,444,3,yes
2744,1744,cellular,11,aug,418,5,yes
2745,1745,cellular,11,aug,1080,3,yes
2746,1746,cellular,11,aug,479,1,yes
2747,1747,cellular,12,aug,645,2,yes
2748,1748,cellular,12,aug,506,2,yes
2749,1749,cellular,12,aug,768,2,yes
2750,1750,cellular,12,aug,1134,2,yes
2751,1751,cellular,12,aug,396,3,yes
2752,1752,cellular,12,aug,507,2,yes
2753,1753,cellular,12,aug,439,4,yes
2754,1754,cellular,12,aug,1133,4,yes
2755,1755,cellular,12,aug,587,2,yes
2756,1756,cellular,12,aug,696,2,yes
2757,1757,cellular,12,aug,645,8,yes
2758,1758,cellular,12,aug,473,6,yes
2759,1759,cellular,12,aug,559,4,yes
2760,1760,cellular,12,aug,1092,5,yes
2761,1761,cellular,12,aug,453,3,yes
2762,1762,cellular,12,aug,1307,4,yes
2763,1763,cellular,12,aug,1344,1,yes
2764,1764,cellular,12,aug,432,3,yes
2765,1765,cellular,12,aug,1613,1,yes
2766,1766,cellular,12,aug,664,3,yes
2767,1767,cellular,12,aug,1735,4,yes
2768,1768,cellular,12,aug,940,10,yes
2769,1769,cellular,13,aug,1842,2,yes
2770,1770,cellular,13,aug,969,2,yes
2771,1771,cellular,13,aug,823,2,yes
2772,1772,telephone,13,aug,618,9,yes
2773,1773,cellular,13,aug,526,2,yes
2774,1774,cellular,13,aug,846,5,yes
2775,1775,cellular,13,aug,1149,6,yes
2776,1776,cellular,13,aug,665,2,yes
2777,1777,cellular,13,aug,641,4,yes
2778,1778,cellular,13,aug,404,6,yes
2779,1779,cellular,13,aug,657,7,yes
2780,1780,cellular,13,aug,737,4,yes
2781,1781,cellular,13,aug,871,4,yes
2782,1782,cellular,13,aug,838,4,yes
2783,1783,cellular,13,aug,379,6,yes
2784,1784,cellular,13,aug,851,8,yes
2785,1785,cellular,13,aug,990,1,yes
2786,1786,cellular,13,aug,529,1,yes
2787,1787,cellular,13,aug,1148,2,yes
2788,1788,cellular,13,aug,904,6,yes
2789,1789,cellular,14,aug,707,2,yes
2790,1790,cellular,14,aug,632,4,yes
2791,1791,cellular,14,aug,593,4,yes
2792,1792,telephone,14,aug,552,2,yes
2793,1793,cellular,14,aug,857,2,yes
2794,1794,cellular,14,aug,518,2,yes
2795,1795,cellular,14,aug,834,14,yes
2796,1796,cellular,14,aug,1184,4,yes
2797,1797,cellular,14,aug,1151,2,yes
2798,1798,cellular,14,aug,1231,4,yes
2799,1799,cellular,14,aug,904,3,yes
2800,1800,cellular,14,aug,1871,3,yes
2801,1801,cellular,18,aug,773,4,yes
2802,1802,cellular,18,aug,762,3,yes
2803,1803,cellular,18,aug,671,4,yes
2804,1804,cellular,18,aug,638,6,yes
2805,1805,cellular,18,aug,594,4,yes
2806,1806,cellular,18,aug,625,4,yes
2807,1807,cellular,18,aug,882,8,yes
2808,1808,cellular,18,aug,528,5,yes
2809,1809,cellular,18,aug,309,4,yes
2810,1810,cellular,18,aug,471,8,yes
2811,1811,cellular,18,aug,520,7,yes
2812,1812,cellular,18,aug,1576,8,yes
2813,1813,cellular,18,aug,504,7,yes
2814,1814,cellular,18,aug,998,6,yes
2815,1815,cellular,18,aug,194,2,yes
2816,1816,cellular,19,aug,645,14,yes
2817,1817,cellular,19,aug,1293,8,yes
2818,1818,cellular,19,aug,950,6,yes
2819,1819,cellular,19,aug,1032,3,yes
2820,1820,cellular,19,aug,836,3,yes
2821,1821,unknown,19,aug,480,1,yes
2822,1822,cellular,20,aug,921,2,yes
2823,1823,cellular,20,aug,467,2,yes
2824,1824,cellular,20,aug,552,5,yes
2825,1825,cellular,20,aug,875,4,yes
2826,1826,telephone,20,aug,588,6,yes
2827,1827,cellular,20,aug,1408,5,yes
2828,1828,cellular,20,aug,921,6,yes
2829,1829,cellular,20,aug,627,2,yes
2830,1830,cellular,20,aug,625,6,yes
2831,1831,cellular,20,aug,703,2,yes
2832,1832,cellular,21,aug,1503,2,yes
2833,1833,cellular,21,aug,644,4,yes
2834,1834,cellular,21,aug,913,4,yes
2835,1835,cellular,21,aug,788,6,yes
2836,1836,cellular,21,aug,946,4,yes
2837,1837,cellular,21,aug,1532,2,yes
2838,1838,cellular,21,aug,793,10,yes
2839,1839,cellular,21,aug,81,1,yes
2840,1840,cellular,21,aug,1877,3,yes
2841,1841,cellular,22,aug,1123,4,yes
2842,1842,cellular,22,aug,576,2,yes
2843,1843,cellular,22,aug,579,2,yes
2844,1844,cellular,22,aug,520,2,yes
2845,1845,cellular,22,aug,1258,2,yes
2846,1846,cellular,22,aug,528,2,yes
2847,1847,cellular,22,aug,686,2,yes
2848,1848,cellular,22,aug,604,6,yes
2849,1849,cellular,22,aug,1241,11,yes
2850,1850,cellular,22,aug,735,1,yes
2851,1851,cellular,25,aug,626,3,yes
2852,1852,cellular,25,aug,363,7,yes
2853,1853,cellular,25,aug,961,4,yes
2854,1854,cellular,25,aug,472,6,yes
2855,1855,cellular,25,aug,1152,6,yes
2856,1856,cellular,25,aug,606,6,yes
2857,1857,cellular,25,aug,497,5,yes
2858,1858,cellular,25,aug,630,7,yes
2859,1859,cellular,25,aug,366,3,yes
2860,1860,cellular,25,aug,1374,10,yes
2861,1861,cellular,25,aug,372,5,yes
2862,1862,cellular,26,aug,664,11,yes
2863,1863,cellular,26,aug,388,6,yes
2864,1864,cellular,26,aug,428,2,yes
2865,1865,cellular,27,aug,609,13,yes
2866,1866,cellular,27,aug,581,6,yes
2867,1867,cellular,27,aug,1033,4,yes
2868,1868,cellular,27,aug,1040,6,yes
2869,1869,cellular,27,aug,672,6,yes
2870,1870,cellular,27,aug,512,8,yes
2871,1871,cellular,27,aug,976,12,yes
2872,1872,telephone,27,aug,645,9,yes
2873,1873,cellular,27,aug,523,3,yes
2874,1874,cellular,27,aug,1642,3,yes
2875,1875,cellular,28,aug,583,17,yes
2876,1876,cellular,28,aug,965,4,yes
2877,1877,cellular,28,aug,2372,6,yes
2878,1878,cellular,28,aug,1126,4,yes
2879,1879,cellular,28,aug,908,1,yes
2880,1880,cellular,29,aug,643,2,yes
2881,1881,cellular,29,aug,695,2,yes
2882,1882,telephone,17,oct,270,1,yes
2883,1883,unknown,17,oct,235,1,yes
2884,1884,telephone,17,oct,3253,1,yes
2885,1885,telephone,17,oct,478,1,yes
2886,1886,unknown,19,oct,133,1,yes
2887,1887,unknown,20,oct,312,1,yes
2888,1888,telephone,20,oct,718,1,yes
2889,1889,telephone,20,oct,2016,1,yes
2890,1890,unknown,21,oct,294,1,yes
2891,1891,telephone,21,oct,519,1,yes
2892,1892,telephone,21,oct,144,1,yes
2893,1893,unknown,21,oct,187,1,yes
2894,1894,unknown,22,oct,676,1,yes
2895,1895,telephone,22,oct,157,1,yes
2896,1896,telephone,22,oct,181,1,yes
2897,1897,telephone,22,oct,313,1,yes
2898,1898,telephone,23,oct,80,1,yes
2899,1899,unknown,23,oct,134,1,yes
2900,1900,unknown,23,oct,518,1,yes
2901,1901,unknown,24,oct,112,1,yes
2902,1902,telephone,24,oct,97,1,yes
2903,1903,unknown,24,oct,305,1,yes
2904,1904,telephone,26,oct,228,1,yes
2905,1905,telephone,27,oct,376,1,yes
2906,1906,telephone,27,oct,131,1,yes
2907,1907,telephone,27,oct,251,1,yes
2908,1908,telephone,28,oct,125,1,yes
2909,1909,telephone,28,oct,135,1,yes
2910,1910,telephone,28,oct,540,1,yes
2911,1911,telephone,29,oct,171,1,yes
2912,1912,unknown,29,oct,11,1,yes
2913,1913,unknown,30,oct,248,1,yes
2914,1914,unknown,30,oct,234,1,yes
2915,1915,telephone,30,oct,132,1,yes
2916,1916,unknown,30,oct,154,1,yes
2917,1917,telephone,30,oct,160,1,yes
2918,1918,telephone,31,oct,227,1,yes
2919,1919,telephone,31,oct,158,1,yes
2920,1920,telephone,31,oct,615,1,yes
2921,1921,telephone,4,nov,399,1,yes
2922,1922,telephone,4,nov,465,1,yes
2923,1923,unknown,5,nov,268,1,yes
2924,1924,telephone,5,nov,253,1,yes
2925,1925,unknown,5,nov,669,1,yes
2926,1926,telephone,6,nov,234,1,yes
2927,1927,cellular,6,nov,150,1,yes
2928,1928,unknown,8,nov,154,1,yes
2929,1929,unknown,9,nov,299,1,yes
2930,1930,telephone,10,nov,524,1,yes
2931,1931,telephone,10,nov,248,1,yes
2932,1932,telephone,11,nov,486,1,yes
2933,1933,unknown,11,nov,158,1,yes
2934,1934,unknown,12,nov,114,1,yes
2935,1935,telephone,12,nov,378,1,yes
2936,1936,telephone,13,nov,494,1,yes
2937,1937,unknown,13,nov,90,1,yes
2938,1938,telephone,13,nov,160,1,yes
2939,1939,telephone,14,nov,239,1,yes
2940,1940,telephone,14,nov,162,1,yes
2941,1941,cellular,14,nov,132,1,yes
2942,1942,telephone,14,nov,172,1,yes
2943,1943,telephone,14,nov,160,1,yes
2944,1944,unknown,14,nov,179,1,yes
2945,1945,cellular,17,nov,1789,1,yes
2946,1946,cellular,17,nov,1077,1,yes
2947,1947,cellular,17,nov,564,1,yes
2948,1948,cellular,17,nov,1303,1,yes
2949,1949,cellular,17,nov,696,2,yes
2950,1950,cellular,17,nov,761,1,yes
2951,1951,cellular,17,nov,540,2,yes
2952,1952,cellular,17,nov,1091,2,yes
2953,1953,cellular,17,nov,1210,2,yes
2954,1954,cellular,17,nov,652,2,yes
2955,1955,cellular,17,nov,454,1,yes
2956,1956,telephone,18,nov,514,2,yes
2957,1957,cellular,18,nov,1978,1,yes
2958,1958,cellular,18,nov,854,1,yes
2959,1959,cellular,18,nov,1164,2,yes
2960,1960,cellular,18,nov,676,1,yes
2961,1961,cellular,18,nov,486,1,yes
2962,1962,cellular,18,nov,596,1,yes
2963,1963,cellular,18,nov,924,1,yes
2964,1964,cellular,18,nov,897,3,yes
2965,1965,cellular,18,nov,1855,1,yes
2966,1966,telephone,18,nov,1034,1,yes
2967,1967,cellular,18,nov,578,2,yes
2968,1968,cellular,18,nov,1181,2,yes
2969,1969,cellular,18,nov,716,2,yes
2970,1970,cellular,18,nov,1437,2,yes
2971,1971,cellular,18,nov,482,1,yes
2972,1972,cellular,18,nov,898,1,yes
2973,1973,cellular,18,nov,1122,4,yes
2974,1974,cellular,19,nov,511,1,yes
2975,1975,cellular,19,nov,1554,1,yes
2976,1976,cellular,19,nov,686,1,yes
2977,1977,cellular,19,nov,925,1,yes
2978,1978,cellular,19,nov,1015,1,yes
2979,1979,cellular,19,nov,489,3,yes
2980,1980,cellular,19,nov,694,2,yes
2981,1981,cellular,19,nov,853,1,yes
2982,1982,cellular,19,nov,561,1,yes
2983,1983,cellular,19,nov,424,2,yes
2984,1984,cellular,19,nov,998,1,yes
2985,1985,cellular,19,nov,1057,1,yes
2986,1986,cellular,19,nov,522,1,yes
2987,1987,cellular,19,nov,472,1,yes
2988,1988,telephone,19,nov,623,1,yes
2989,1989,cellular,19,nov,337,1,yes
2990,1990,cellular,19,nov,589,2,yes
2991,1991,cellular,19,nov,644,4,yes
2992,1992,cellular,19,nov,1792,2,yes
2993,1993,cellular,19,nov,1468,3,yes
2994,1994,cellular,19,nov,709,2,yes
2995,1995,cellular,19,nov,639,2,yes
2996,1996,cellular,19,nov,1720,3,yes
2997,1997,cellular,20,nov,276,1,yes
2998,1998,cellular,20,nov,477,1,yes
2999,1999,cellular,20,nov,670,1,yes
3000,2000,cellular,20,nov,405,1,yes
3001,2001,cellular,20,nov,531,1,yes
3002,2002,cellular,20,nov,628,1,yes
3003,2003,cellular,20,nov,1192,1,yes
3004,2004,cellular,20,nov,283,1,yes
3005,2005,cellular,20,nov,454,1,yes
3006,2006,cellular,20,nov,728,1,yes
3007,2007,cellular,20,nov,993,1,yes
3008,2008,cellular,20,nov,755,1,yes
3009,2009,cellular,20,nov,994,1,yes
3010,2010,cellular,20,nov,1503,2,yes
3011,2011,cellular,20,nov,871,5,yes
3012,2012,cellular,20,nov,329,4,yes
3013,2013,cellular,20,nov,531,1,yes
3014,2014,cellular,20,nov,931,4,yes
3015,2015,cellular,20,nov,593,1,yes
3016,2016,cellular,20,nov,691,1,yes
3017,2017,cellular,20,nov,1258,2,yes
3018,2018,cellular,20,nov,677,1,yes
3019,2019,cellular,20,nov,1490,3,yes
3020,2020,cellular,20,nov,562,2,yes
3021,2021,cellular,20,nov,705,1,yes
3022,2022,cellular,20,nov,1035,1,yes
3023,2023,cellular,20,nov,736,1,yes
3024,2024,cellular,20,nov,253,1,yes
3025,2025,cellular,20,nov,888,2,yes
3026,2026,cellular,20,nov,370,2,yes
3027,2027,cellular,20,nov,500,2,yes
3028,2028,cellular,20,nov,488,1,yes
3029,2029,telephone,20,nov,1025,2,yes
3030,2030,cellular,20,nov,768,3,yes
3031,2031,cellular,20,nov,758,1,yes
3032,2032,cellular,20,nov,653,1,yes
3033,2033,cellular,20,nov,841,2,yes
3034,2034,telephone,20,nov,871,3,yes
3035,2035,cellular,20,nov,952,2,yes
3036,2036,cellular,20,nov,1341,3,yes
3037,2037,cellular,20,nov,1598,4,yes
3038,2038,cellular,20,nov,945,2,yes
3039,2039,cellular,20,nov,1059,2,yes
3040,2040,cellular,21,nov,615,3,yes
3041,2041,cellular,21,nov,517,1,yes
3042,2042,cellular,21,nov,714,1,yes
3043,2043,cellular,21,nov,729,1,yes
3044,2044,cellular,21,nov,591,1,yes
3045,2045,telephone,21,nov,1158,9,yes
3046,2046,cellular,21,nov,614,1,yes
3047,2047,cellular,21,nov,558,1,yes
3048,2048,cellular,21,nov,530,1,yes
3049,2049,cellular,21,nov,648,1,yes
3050,2050,cellular,21,nov,609,2,yes
3051,2051,cellular,21,nov,530,1,yes
3052,2052,cellular,21,nov,529,1,yes
3053,2053,cellular,21,nov,641,1,yes
3054,2054,cellular,21,nov,957,1,yes
3055,2055,cellular,21,nov,758,1,yes
3056,2056,cellular,21,nov,963,1,yes
3057,2057,cellular,21,nov,796,5,yes
3058,2058,cellular,21,nov,1022,1,yes
3059,2059,cellular,21,nov,553,3,yes
3060,2060,cellular,21,nov,372,1,yes
3061,2061,cellular,21,nov,849,1,yes
3062,2062,cellular,21,nov,555,4,yes
3063,2063,cellular,21,nov,316,3,yes
3064,2064,cellular,21,nov,850,1,yes
3065,2065,cellular,21,nov,749,2,yes
3066,2066,cellular,21,nov,902,1,yes
3067,2067,telephone,21,nov,1074,1,yes
3068,2068,cellular,21,nov,980,2,yes
3069,2069,cellular,21,nov,549,2,yes
3070,2070,cellular,21,nov,654,1,yes
3071,2071,cellular,21,nov,834,1,yes
3072,2072,cellular,21,nov,1571,1,yes
3073,2073,cellular,21,nov,664,3,yes
3074,2074,cellular,21,nov,579,9,yes
3075,2075,cellular,21,nov,373,3,yes
3076,2076,cellular,21,nov,504,2,yes
3077,2077,cellular,21,nov,314,4,yes
3078,2078,cellular,21,nov,663,4,yes
3079,2079,cellular,21,nov,681,4,yes
3080,2080,cellular,21,nov,808,2,yes
3081,2081,cellular,21,nov,775,3,yes
3082,2082,cellular,21,nov,705,6,yes
3083,2083,cellular,21,nov,965,2,yes
3084,2084,cellular,21,nov,1222,2,yes
3085,2085,cellular,21,nov,534,2,yes
3086,2086,cellular,21,nov,1555,2,yes
3087,2087,cellular,21,nov,925,5,yes
3088,2088,telephone,27,nov,8,1,yes
3089,2089,telephone,22,dec,119,1,yes
3090,2090,cellular,28,jan,1387,1,yes
3091,2091,cellular,28,jan,1232,1,yes
3092,2092,cellular,28,jan,829,1,yes
3093,2093,cellular,28,jan,769,1,yes
3094,2094,cellular,28,jan,1199,2,yes
3095,2095,cellular,28,jan,1451,2,yes
3096,2096,telephone,28,jan,944,3,yes
3097,2097,telephone,28,jan,968,2,yes
3098,2098,cellular,29,jan,1101,1,yes
3099,2099,cellular,29,jan,470,1,yes
3100,2100,cellular,29,jan,801,1,yes
3101,2101,cellular,29,jan,750,1,yes
3102,2102,cellular,29,jan,1165,1,yes
3103,2103,cellular,29,jan,1473,1,yes
3104,2104,cellular,29,jan,692,2,yes
3105,2105,cellular,29,jan,1917,2,yes
3106,2106,cellular,30,jan,1451,1,yes
3107,2107,cellular,30,jan,2770,1,yes
3108,2108,cellular,30,jan,771,1,yes
3109,2109,cellular,30,jan,726,2,yes
3110,2110,cellular,30,jan,931,1,yes
3111,2111,cellular,30,jan,922,5,yes
3112,2112,cellular,30,jan,1776,2,yes
3113,2113,cellular,30,jan,707,2,yes
3114,2114,cellular,30,jan,1136,2,yes
3115,2115,cellular,2,feb,215,1,yes
3116,2116,telephone,2,feb,803,1,yes
3117,2117,cellular,2,feb,781,1,yes
3118,2118,cellular,2,feb,125,1,yes
3119,2119,cellular,2,feb,1086,1,yes
3120,2120,cellular,2,feb,749,1,yes
3121,2121,cellular,2,feb,699,1,yes
3122,2122,telephone,2,feb,492,1,yes
3123,2123,cellular,2,feb,588,1,yes
3124,2124,telephone,2,feb,935,1,yes
3125,2125,cellular,2,feb,430,1,yes
3126,2126,cellular,2,feb,302,1,yes
3127,2127,cellular,2,feb,177,1,yes
3128,2128,cellular,2,feb,626,1,yes
3129,2129,cellular,2,feb,938,1,yes
3130,2130,cellular,2,feb,521,1,yes
3131,2131,cellular,2,feb,670,3,yes
3132,2132,cellular,2,feb,285,1,yes
3133,2133,cellular,2,feb,402,1,yes
3134,2134,cellular,2,feb,751,2,yes
3135,2135,telephone,2,feb,1420,3,yes
3136,2136,cellular,2,feb,1425,2,yes
3137,2137,cellular,2,feb,1223,2,yes
3138,2138,cellular,2,feb,467,2,yes
3139,2139,cellular,2,feb,289,2,yes
3140,2140,cellular,3,feb,297,1,yes
3141,2141,cellular,3,feb,369,1,yes
3142,2142,cellular,3,feb,189,1,yes
3143,2143,cellular,3,feb,360,1,yes
3144,2144,cellular,3,feb,251,1,yes
3145,2145,cellular,3,feb,650,1,yes
3146,2146,cellular,3,feb,261,1,yes
3147,2147,cellular,3,feb,152,2,yes
3148,2148,cellular,3,feb,157,1,yes
3149,2149,cellular,3,feb,1393,1,yes
3150,2150,cellular,3,feb,261,1,yes
3151,2151,cellular,3,feb,372,1,yes
3152,2152,cellular,3,feb,182,2,yes
3153,2153,cellular,3,feb,1404,4,yes
3154,2154,telephone,3,feb,1776,2,yes
3155,2155,cellular,4,feb,546,3,yes
3156,2156,cellular,4,feb,489,1,yes
3157,2157,cellular,4,feb,192,2,yes
3158,2158,cellular,4,feb,426,2,yes
3159,2159,cellular,4,feb,736,1,yes
3160,2160,telephone,4,feb,1416,1,yes
3161,2161,cellular,4,feb,193,2,yes
3162,2162,cellular,4,feb,80,2,yes
3163,2163,cellular,4,feb,136,3,yes
3164,2164,cellular,4,feb,1579,1,yes
3165,2165,cellular,4,feb,572,2,yes
3166,2166,cellular,4,feb,1164,1,yes
3167,2167,cellular,4,feb,133,4,yes
3168,2168,cellular,4,feb,974,1,yes
3169,2169,cellular,4,feb,136,4,yes
3170,2170,cellular,4,feb,467,1,yes
3171,2171,cellular,4,feb,1226,1,yes
3172,2172,cellular,4,feb,206,1,yes
3173,2173,cellular,4,feb,765,2,yes
3174,2174,cellular,4,feb,976,2,yes
3175,2175,cellular,4,feb,945,2,yes
3176,2176,cellular,4,feb,1290,2,yes
3177,2177,cellular,4,feb,146,3,yes
3178,2178,cellular,4,feb,1381,4,yes
3179,2179,cellular,4,feb,1121,2,yes
3180,2180,cellular,4,feb,2775,2,yes
3181,2181,telephone,5,feb,128,3,yes
3182,2182,cellular,5,feb,676,1,yes
3183,2183,cellular,5,feb,699,1,yes
3184,2184,cellular,5,feb,642,1,yes
3185,2185,cellular,5,feb,810,1,yes
3186,2186,cellular,5,feb,1916,2,yes
3187,2187,cellular,5,feb,578,1,yes
3188,2188,cellular,5,feb,656,1,yes
3189,2189,cellular,5,feb,686,2,yes
3190,2190,cellular,5,feb,158,3,yes
3191,2191,telephone,5,feb,744,3,yes
3192,2192,cellular,5,feb,1017,4,yes
3193,2193,cellular,5,feb,1661,2,yes
3194,2194,cellular,5,feb,1138,2,yes
3195,2195,cellular,5,feb,136,10,yes
3196,2196,cellular,5,feb,263,8,yes
3197,2197,cellular,5,feb,550,4,yes
3198,2198,cellular,6,feb,1019,2,yes
3199,2199,cellular,6,feb,158,1,yes
3200,2200,cellular,6,feb,751,1,yes
3201,2201,cellular,6,feb,141,1,yes
3202,2202,cellular,6,feb,192,2,yes
3203,2203,cellular,6,feb,178,1,yes
3204,2204,cellular,6,feb,860,2,yes
3205,2205,cellular,6,feb,156,1,yes
3206,2206,cellular,6,feb,984,2,yes
3207,2207,cellular,6,feb,241,2,yes
3208,2208,cellular,6,feb,591,8,yes
3209,2209,cellular,6,feb,229,6,yes
3210,2210,cellular,6,feb,787,3,yes
3211,2211,cellular,9,feb,912,3,yes
3212,2212,cellular,9,feb,1183,2,yes
3213,2213,telephone,9,feb,1541,1,yes
3214,2214,cellular,9,feb,126,1,yes
3215,2215,cellular,9,feb,479,1,yes
3216,2216,cellular,9,feb,190,1,yes
3217,2217,cellular,9,feb,123,1,yes
3218,2218,cellular,9,feb,253,21,yes
3219,2219,cellular,9,feb,835,3,yes
3220,2220,telephone,9,feb,1971,4,yes
3221,2221,cellular,10,feb,97,1,yes
3222,2222,cellular,10,feb,277,1,yes
3223,2223,cellular,10,feb,154,1,yes
3224,2224,cellular,10,feb,147,1,yes
3225,2225,cellular,10,feb,503,1,yes
3226,2226,cellular,10,feb,515,1,yes
3227,2227,cellular,10,feb,154,2,yes
3228,2228,cellular,10,feb,132,6,yes
3229,2229,cellular,11,feb,446,1,yes
3230,2230,cellular,11,feb,354,2,yes
3231,2231,cellular,11,feb,152,2,yes
3232,2232,cellular,11,feb,109,3,yes
3233,2233,cellular,11,feb,280,4,yes
3234,2234,cellular,12,feb,227,1,yes
3235,2235,cellular,12,feb,118,4,yes
3236,2236,cellular,12,feb,262,1,yes
3237,2237,telephone,12,feb,165,2,yes
3238,2238,cellular,13,feb,99,1,yes
3239,2239,cellular,13,feb,121,1,yes
3240,2240,cellular,13,feb,119,1,yes
3241,2241,cellular,13,feb,71,1,yes
3242,2242,cellular,13,feb,75,3,yes
3243,2243,cellular,13,feb,158,2,yes
3244,2244,cellular,13,feb,152,3,yes
3245,2245,cellular,13,feb,439,5,yes
3246,2246,cellular,13,feb,706,1,yes
3247,2247,cellular,16,feb,138,2,yes
3248,2248,cellular,16,feb,93,5,yes
3249,2249,cellular,16,feb,127,1,yes
3250,2250,cellular,16,feb,261,2,yes
3251,2251,cellular,16,feb,170,2,yes
3252,2252,cellular,16,feb,91,3,yes
3253,2253,cellular,16,feb,138,2,yes
3254,2254,cellular,16,feb,331,1,yes
3255,2255,cellular,17,feb,92,2,yes
3256,2256,cellular,17,feb,232,2,yes
