account_id,customer_id,account_type,balance,has_credit_card,opened_date
5656,1656,savings,388,yes,2020-02-24
5657,1657,savings,1919,no,2020-02-24
5658,1658,savings,1613,yes,2020-02-24
5659,1659,current,0,no,2020-02-24
5660,1660,current,0,no,2020-02-24
5661,1661,savings,0,no,2020-02-25
5662,1662,fixed_deposit,0,no,2020-02-25
5663,1663,current,466,no,2020-02-25
5664,1664,savings,515,yes,2020-02-25
5665,1665,savings,2313,yes,2020-02-25
5666,1666,savings,-8,no,2020-02-25
5667,1667,savings,1634,yes,2020-02-25
5668,1668,savings,100,yes,2020-02-25
5669,1669,savings,5361,no,2020-02-25
5670,1670,savings,1257,no,2020-02-25
5671,1671,savings,3400,no,2020-02-25
5672,1672,fixed_deposit,1377,no,2020-02-25
5673,1673,savings,2885,no,2020-02-26
5674,1674,current,512,yes,2020-02-26
5675,1675,savings,921,no,2020-02-26
5676,1676,fixed_deposit,1000,no,2020-02-26
5677,1677,savings,202,yes,2020-02-26
5678,1678,savings,169,yes,2020-02-26
5679,1679,fixed_deposit,3726,yes,2020-02-26
5680,1680,fixed_deposit,146,no,2020-02-26
5681,1681,current,940,no,2020-02-26
5682,1682,savings,734,no,2020-02-26
5683,1683,savings,77,no,2020-02-26
5684,1684,current,925,yes,2020-02-26
5685,1685,fixed_deposit,1836,no,2020-02-27
5686,1686,current,660,no,2020-02-27
5687,1687,current,1304,yes,2020-02-27
5688,1688,savings,2956,no,2020-02-27
5689,1689,current,146,yes,2020-02-27
5690,1690,savings,36,no,2020-02-27
5691,1691,savings,1,no,2020-02-27
5692,1692,savings,2480,no,2020-02-27
5693,1693,current,14282,no,2020-02-27
5694,1694,savings,0,yes,2020-02-27
5695,1695,savings,311,no,2020-02-27
5696,1696,current,560,yes,2020-02-27
5697,1697,savings,3059,no,2020-02-28
5698,1698,current,1423,no,2020-02-28
5699,1699,savings,874,no,2020-02-28
5700,1700,savings,706,yes,2020-02-28
5701,1701,current,7098,no,2020-02-28
5702,1702,savings,5389,no,2020-02-28
5703,1703,savings,1104,no,2020-02-28
5704,1704,savings,3070,yes,2020-02-28
5705,1705,savings,0,yes,2020-02-28
5706,1706,fixed_deposit,4108,yes,2020-02-28
5707,1707,savings,0,no,2020-02-28
5708,1708,current,4291,no,2020-02-28
5709,1709,savings,6822,no,2020-02-29
5710,1710,current,231,yes,2020-02-29
5711,1711,current,3176,yes,2020-02-29
5712,1712,current,-824,no,2020-02-29
5713,1713,savings,676,no,2020-02-29
5714,1714,savings,651,no,2020-02-29
5715,1715,savings,2657,no,2020-02-29
5716,1716,fixed_deposit,801,no,2020-02-29
5717,1717,current,405,no,2020-02-29
5718,1718,fixed_deposit,82,no,2020-02-29
5719,1719,savings,179,no,2020-02-29
5720,1720,current,1047,yes,2020-02-29
5721,1721,fixed_deposit,7138,yes,2020-03-01
5722,1722,savings,165,yes,2020-03-01
5723,1723,savings,37,no,2020-03-01
5724,1724,current,823,yes,2020-03-01
5725,1725,current,1625,yes,2020-03-01
5726,1726,current,120,yes,2020-03-01
5727,1727,savings,2957,no,2020-03-01
5728,1728,current,2,yes,2020-03-01
5729,1729,savings,1,no,2020-03-01
5730,1730,savings,1795,yes,2020-03-01
5731,1731,savings,4,yes,2020-03-01
5732,1732,current,476,no,2020-03-01
5733,1733,current,9,yes,2020-03-02
5734,1734,current,131,yes,2020-03-02
5735,1735,savings,1120,yes,2020-03-02
5736,1736,fixed_deposit,2785,no,2020-03-02
5737,1737,savings,0,no,2020-03-02
5738,1738,current,43,yes,2020-03-02
5739,1739,savings,0,yes,2020-03-02
5740,1740,savings,456,no,2020-03-02
5741,1741,savings,2018,no,2020-03-02
5742,1742,savings,0,no,2020-03-02
5743,1743,current,354,no,2020-03-02
5744,1744,current,719,no,2020-03-02
5745,1745,savings,828,no,2020-03-03
5746,1746,fixed_deposit,2787,no,2020-03-03
5747,1747,savings,2551,no,2020-03-03
5748,1748,current,2722,yes,2020-03-03
5749,1749,fixed_deposit,1880,no,2020-03-03
5750,1750,current,2112,no,2020-03-03
5751,1751,savings,871,yes,2020-03-03
5752,1752,fixed_deposit,850,no,2020-03-03
5753,1753,current,3243,no,2020-03-03
5754,1754,savings,1567,no,2020-03-03
5755,1755,savings,12,no,2020-03-03
5756,1756,current,128,no,2020-03-03
5757,1757,current,553,yes,2020-03-04
5758,1758,current,1694,no,2020-03-04
5759,1759,fixed_deposit,408,no,2020-03-04
5760,1760,current,1223,yes,2020-03-04
5761,1761,savings,1858,yes,2020-03-04
5762,1762,savings,520,no,2020-03-04
5763,1763,savings,271,yes,2020-03-04
5764,1764,current,4396,no,2020-03-04
5765,1765,savings,568,yes,2020-03-04
5766,1766,current,3665,yes,2020-03-04
5767,1767,current,244,no,2020-03-04
5768,1768,fixed_deposit,568,yes,2020-03-04
5769,1769,savings,42,no,2020-03-05
5770,1770,current,309,no,2020-03-05
5771,1771,savings,-180,yes,2020-03-05
5772,1772,current,34646,yes,2020-03-05
5773,1773,savings,59,yes,2020-03-05
5774,1774,savings,4436,yes,2020-03-05
5775,1775,current,-242,no,2020-03-05
5776,1776,savings,10052,no,2020-03-05
5777,1777,savings,0,yes,2020-03-05
5778,1778,current,152,no,2020-03-05
5779,1779,current,156,yes,2020-03-05
5780,1780,current,66,yes,2020-03-05
5781,1781,current,9827,yes,2020-03-06
5782,1782,current,6170,no,2020-03-06
5783,1783,savings,2383,no,2020-03-06
5784,1784,savings,635,no,2020-03-06
5785,1785,savings,16,yes,2020-03-06
5786,1786,fixed_deposit,362,yes,2020-03-06
5787,1787,current,191,no,2020-03-06
5788,1788,savings,455,no,2020-03-06
5789,1789,savings,3043,no,2020-03-06
5790,1790,fixed_deposit,3334,yes,2020-03-06
5791,1791,savings,8029,yes,2020-03-06
5792,1792,current,624,no,2020-03-06
5793,1793,current,331,no,2020-03-07
5794,1794,current,2929,no,2020-03-07
5795,1795,savings,1314,no,2020-03-07
5796,1796,fixed_deposit,289,no,2020-03-07
5797,1797,fixed_deposit,20,no,2020-03-07
5798,1798,current,8163,no,2020-03-07
5799,1799,current,1200,no,2020-03-07
5800,1800,fixed_deposit,1732,no,2020-03-07
5801,1801,current,0,yes,2020-03-07
5802,1802,savings,576,yes,2020-03-07
5803,1803,current,493,no,2020-03-07
5804,1804,current,682,no,2020-03-07
5805,1805,savings,0,no,2020-03-08
5806,1806,current,3485,yes,2020-03-08
5807,1807,fixed_deposit,2944,yes,2020-03-08
5808,1808,fixed_deposit,1353,no,2020-03-08
5809,1809,savings,0,yes,2020-03-08
5810,1810,savings,1541,yes,2020-03-08
5811,1811,fixed_deposit,548,yes,2020-03-08
5812,1812,current,254,no,2020-03-08
5813,1813,savings,4414,yes,2020-03-08
5814,1814,fixed_deposit,985,no,2020-03-08
5815,1815,fixed_deposit,1241,no,2020-03-08
5816,1816,current,3278,no,2020-03-08
5817,1817,current,412,no,2020-03-09
5818,1818,savings,483,yes,2020-03-09
5819,1819,savings,7135,yes,2020-03-09
5820,1820,savings,61,yes,2020-03-09
5821,1821,current,1412,no,2020-03-09
5822,1822,savings,15,yes,2020-03-09
5823,1823,savings,27,yes,2020-03-09
5824,1824,savings,1196,no,2020-03-09
5825,1825,current,19,yes,2020-03-09
5826,1826,fixed_deposit,432,yes,2020-03-09
5827,1827,savings,988,no,2020-03-09
5828,1828,savings,1614,no,2020-03-09
5829,1829,current,163,yes,2020-03-10
5830,1830,savings,247,yes,2020-03-10
5831,1831,savings,236,no,2020-03-10
5832,1832,savings,666,yes,2020-03-10
5833,1833,savings,73,no,2020-03-10
5834,1834,savings,96,yes,2020-03-10
5835,1835,savings,46,no,2020-03-10
5836,1836,savings,1501,yes,2020-03-10
5837,1837,fixed_deposit,-477,no,2020-03-10
5838,1838,savings,1694,yes,2020-03-10
5839,1839,current,196,no,2020-03-10
5840,1840,current,462,yes,2020-03-10
5841,1841,savings,1227,yes,2020-03-11
5842,1842,current,522,no,2020-03-11
5843,1843,savings,94,no,2020-03-11
5844,1844,fixed_deposit,267,no,2020-03-11
5845,1845,savings,4570,no,2020-03-11
5846,1846,savings,25,no,2020-03-11
5847,1847,savings,0,no,2020-03-11
5848,1848,fixed_deposit,1920,no,2020-03-11
5849,1849,current,1575,no,2020-03-11
5850,1850,current,234,yes,2020-03-11
5851,1851,savings,3518,no,2020-03-11
5852,1852,current,136,no,2020-03-11
5853,1853,savings,830,yes,2020-03-12
5854,1854,fixed_deposit,2054,no,2020-03-12
5855,1855,savings,-546,yes,2020-03-12
5856,1856,savings,5188,no,2020-03-12
5857,1857,savings,1882,yes,2020-03-12
5858,1858,savings,792,yes,2020-03-12
5859,1859,current,162,no,2020-03-12
5860,1860,savings,1035,no,2020-03-12
5861,1861,current,746,no,2020-03-12
5862,1862,savings,17297,no,2020-03-12
5863,1863,current,22,no,2020-03-12
5864,1864,savings,231,yes,2020-03-12
5865,1865,savings,296,no,2020-03-13
5866,1866,current,0,no,2020-03-13
5867,1867,savings,40,no,2020-03-13
5868,1868,savings,2396,yes,2020-03-13
5869,1869,fixed_deposit,2944,no,2020-03-13
5870,1870,fixed_deposit,7084,yes,2020-03-13
5871,1871,savings,569,no,2020-03-13
5872,1872,savings,0,no,2020-03-13
5873,1873,current,1138,no,2020-03-13
5874,1874,savings,54,no,2020-03-13
5875,1875,savings,2637,yes,2020-03-13
5876,1876,savings,2473,no,2020-03-13
5877,1877,current,5603,no,2020-03-14
5878,1878,current,225,yes,2020-03-14
5879,1879,savings,-17,no,2020-03-14
5880,1880,savings,3490,yes,2020-03-14
5881,1881,savings,769,no,2020-03-14
5882,1882,current,-90,no,2020-03-14
5883,1883,savings,1785,no,2020-03-14
5884,1884,savings,-103,yes,2020-03-14
5885,1885,current,555,yes,2020-03-14
5886,1886,savings,5303,no,2020-03-14
5887,1887,current,1258,no,2020-03-14
5888,1888,savings,1679,yes,2020-03-14
5889,1889,savings,1664,yes,2020-03-15
5890,1890,savings,8749,yes,2020-03-15
5891,1891,current,-247,no,2020-03-15
5892,1892,fixed_deposit,3444,no,2020-03-15
5893,1893,current,5346,no,2020-03-15
5894,1894,savings,1144,no,2020-03-15
5895,1895,current,2351,no,2020-03-15
5896,1896,savings,5514,no,2020-03-15
5897,1897,savings,123,yes,2020-03-15
5898,1898,fixed_deposit,429,no,2020-03-15
5899,1899,savings,5254,no,2020-03-15
5900,1900,savings,589,no,2020-03-15
5901,1901,savings,568,no,2020-03-16
5902,1902,savings,10250,no,2020-03-16
5903,1903,savings,3537,no,2020-03-16
5904,1904,current,1947,no,2020-03-16
5905,1905,savings,1967,yes,2020-03-16
5906,1906,fixed_deposit,2329,no,2020-03-16
5907,1907,current,12026,no,2020-03-16
5908,1908,savings,1757,yes,2020-03-16
5909,1909,savings,107,no,2020-03-16
5910,1910,savings,1012,no,2020-03-16
5911,1911,current,0,yes,2020-03-16
5912,1912,savings,372,no,2020-03-16
5913,1913,current,7506,no,2020-03-17
5914,1914,savings,314,no,2020-03-17
5915,1915,current,860,yes,2020-03-17
5916,1916,savings,0,no,2020-03-17
5917,1917,savings,3623,yes,2020-03-17
5918,1918,fixed_deposit,2470,no,2020-03-17
5919,1919,current,1307,no,2020-03-17
5920,1920,savings,3237,no,2020-03-17
5921,1921,fixed_deposit,5041,yes,2020-03-17
5922,1922,savings,6619,yes,2020-03-17
5923,1923,fixed_deposit,1331,yes,2020-03-17
5924,1924,current,1970,yes,2020-03-17
5925,1925,savings,1026,no,2020-03-18
5926,1926,savings,249,no,2020-03-18
5927,1927,savings,12857,no,2020-03-18
5928,1928,current,2807,no,2020-03-18
5929,1929,current,5060,yes,2020-03-18
5930,1930,savings,2271,yes,2020-03-18
5931,1931,savings,1,yes,2020-03-18
5932,1932,current,676,no,2020-03-18
5933,1933,fixed_deposit,160,no,2020-03-18
5934,1934,current,899,yes,2020-03-18
5935,1935,savings,1230,yes,2020-03-18
5936,1936,savings,0,no,2020-03-18
5937,1937,savings,700,no,2020-03-19
5938,1938,fixed_deposit,0,no,2020-03-19
5939,1939,savings,67,no,2020-03-19
5940,1940,current,127,yes,2020-03-19
5941,1941,savings,2089,no,2020-03-19
5942,1942,current,3585,no,2020-03-19
5943,1943,current,4152,yes,2020-03-19
5944,1944,current,816,no,2020-03-19
5945,1945,savings,5447,no,2020-03-19
5946,1946,savings,275,yes,2020-03-19
5947,1947,savings,1540,no,2020-03-19
5948,1948,fixed_deposit,751,yes,2020-03-19
5949,1949,fixed_deposit,380,yes,2020-03-20
5950,1950,current,1504,no,2020-03-20
5951,1951,current,1783,yes,2020-03-20
5952,1952,current,2269,no,2020-03-20
5953,1953,savings,5115,no,2020-03-20
5954,1954,fixed_deposit,781,yes,2020-03-20
5955,1955,savings,-188,no,2020-03-20
5956,1956,savings,761,no,2020-03-20
5957,1957,current,19,no,2020-03-20
5958,1958,savings,4508,no,2020-03-20
5959,1959,savings,66,yes,2020-03-20
5960,1960,current,2266,no,2020-03-20
5961,1961,savings,4646,no,2020-03-21
5962,1962,current,1494,no,2020-03-21
5963,1963,savings,1050,yes,2020-03-21
5964,1964,savings,0,no,2020-03-21
5965,1965,savings,0,yes,2020-03-21
5966,1966,savings,2171,no,2020-03-21
5967,1967,current,3234,no,2020-03-21
5968,1968,savings,11887,no,2020-03-21
5969,1969,current,0,no,2020-03-21
5970,1970,savings,5037,yes,2020-03-21
5971,1971,current,386,yes,2020-03-21
5972,1972,fixed_deposit,8781,yes,2020-03-21
5973,1973,current,538,yes,2020-03-22
5974,1974,savings,5561,yes,2020-03-22
5975,1975,savings,859,no,2020-03-22
5976,1976,savings,0,no,2020-03-22
5977,1977,current,-617,yes,2020-03-22
5978,1978,savings,1429,no,2020-03-22
5979,1979,savings,4189,no,2020-03-22
5980,1980,current,580,no,2020-03-22
5981,1981,savings,2615,no,2020-03-22
5982,1982,current,587,yes,2020-03-22
5983,1983,savings,149,no,2020-03-22
5984,1984,savings,3,no,2020-03-22
5985,1985,current,807,yes,2020-03-23
5986,1986,savings,3354,yes,2020-03-23
5987,1987,current,1249,yes,2020-03-23
5988,1988,savings,190,yes,2020-03-23
5989,1989,savings,550,no,2020-03-23
5990,1990,current,12737,no,2020-03-23
5991,1991,current,0,yes,2020-03-23
5992,1992,current,1207,no,2020-03-23
5993,1993,savings,347,no,2020-03-23
5994,1994,current,3713,yes,2020-03-23
5995,1995,savings,3352,yes,2020-03-23
5996,1996,savings,254,yes,2020-03-23
5997,1997,fixed_deposit,4654,yes,2020-03-24
5998,1998,savings,-386,yes,2020-03-24
5999,1999,fixed_deposit,3043,yes,2020-03-24
6000,2000,savings,1547,no,2020-03-24
6001,2001,savings,945,no,2020-03-24
6002,2002,current,6402,yes,2020-03-24
6003,2003,fixed_deposit,1295,yes,2020-03-24
6004,2004,current,6993,no,2020-03-24
6005,2005,current,4420,no,2020-03-24
6006,2006,current,141,no,2020-03-24
6007,2007,current,11462,no,2020-03-24
6008,2008,current,6843,yes,2020-03-24
6009,2009,savings,501,yes,2020-03-25
6010,2010,savings,5806,no,2020-03-25
6011,2011,savings,20138,yes,2020-03-25
6012,2012,fixed_deposit,1315,no,2020-03-25
6013,2013,fixed_deposit,0,no,2020-03-25
6014,2014,savings,7,no,2020-03-25
6015,2015,current,3929,yes,2020-03-25
6016,2016,fixed_deposit,7,no,2020-03-25
6017,2017,savings,699,no,2020-03-25
6018,2018,current,421,yes,2020-03-25
6019,2019,fixed_deposit,4333,yes,2020-03-25
6020,2020,savings,300,no,2020-03-25
6021,2021,current,7773,no,2020-03-26
6022,2022,savings,1794,no,2020-03-26
6023,2023,fixed_deposit,2032,yes,2020-03-26
6024,2024,fixed_deposit,3401,no,2020-03-26
6025,2025,fixed_deposit,1110,no,2020-03-26
6026,2026,savings,3068,no,2020-03-26
6027,2027,fixed_deposit,983,no,2020-03-26
6028,2028,current,2396,no,2020-03-26
6029,2029,savings,6888,no,2020-03-26
6030,2030,current,2087,yes,2020-03-26
6031,2031,savings,121,no,2020-03-26
6032,2032,current,3469,no,2020-03-26
6033,2033,savings,5461,yes,2020-03-27
6034,2034,savings,7119,no,2020-03-27
6035,2035,savings,-35,no,2020-03-27
6036,2036,current,314,yes,2020-03-27
6037,2037,savings,18508,yes,2020-03-27
6038,2038,current,5639,no,2020-03-27
6039,2039,savings,2918,yes,2020-03-27
6040,2040,savings,12519,no,2020-03-27
6041,2041,current,4069,yes,2020-03-27
6042,2042,current,4254,no,2020-03-27
6043,2043,savings,219,yes,2020-03-27
6044,2044,current,0,yes,2020-03-27
6045,2045,fixed_deposit,2263,no,2020-03-28
6046,2046,current,2589,no,2020-03-28
6047,2047,savings,1982,yes,2020-03-28
6048,2048,savings,7049,yes,2020-03-28
6049,2049,fixed_deposit,1968,no,2020-03-28
6050,2050,savings,7195,no,2020-03-28
6051,2051,fixed_deposit,4117,no,2020-03-28
6052,2052,current,3950,no,2020-03-28
6053,2053,fixed_deposit,495,no,2020-03-28
6054,2054,current,8629,no,2020-03-28
6055,2055,fixed_deposit,455,no,2020-03-28
6056,2056,savings,4536,no,2020-03-28
6057,2057,current,1777,yes,2020-03-29
6058,2058,savings,3527,yes,2020-03-29
6059,2059,savings,372,yes,2020-03-29
6060,2060,current,92,yes,2020-03-29
6061,2061,fixed_deposit,72,yes,2020-03-29
6062,2062,fixed_deposit,1533,no,2020-03-29
6063,2063,current,4148,no,2020-03-29
6064,2064,savings,96,no,2020-03-29
6065,2065,savings,2245,yes,2020-03-29
6066,2066,current,834,yes,2020-03-29
6067,2067,savings,4119,no,2020-03-29
6068,2068,savings,-525,yes,2020-03-29
6069,2069,savings,39,no,2020-03-30
6070,2070,savings,0,no,2020-03-30
6071,2071,savings,2766,yes,2020-03-30
6072,2072,savings,3300,yes,2020-03-30
6073,2073,savings,36,no,2020-03-30
6074,2074,savings,22520,no,2020-03-30
6075,2075,fixed_deposit,7724,no,2020-03-30
6076,2076,savings,111,no,2020-03-30
6077,2077,savings,2640,yes,2020-03-30
6078,2078,current,3436,no,2020-03-30
6079,2079,savings,0,yes,2020-03-30
6080,2080,fixed_deposit,3636,yes,2020-03-30
6081,2081,current,3288,no,2020-03-31
6082,2082,savings,2633,no,2020-03-31
6083,2083,savings,580,yes,2020-03-31
6084,2084,fixed_deposit,149,yes,2020-03-31
6085,2085,fixed_deposit,4329,yes,2020-03-31
6086,2086,savings,1097,yes,2020-03-31
6087,2087,current,1275,yes,2020-03-31
6088,2088,savings,1003,no,2020-03-31
6089,2089,fixed_deposit,1004,no,2020-03-31
6090,2090,savings,814,no,2020-03-31
6091,2091,fixed_deposit,808,no,2020-03-31
6092,2092,current,859,no,2020-03-31
6093,2093,current,4465,no,2020-04-01
6094,2094,current,0,no,2020-04-01
6095,2095,savings,622,yes,2020-04-01
6096,2096,savings,1709,no,2020-04-01
6097,2097,savings,394,no,2020-04-01
6098,2098,savings,1125,no,2020-04-01
6099,2099,current,-462,no,2020-04-01
6100,2100,savings,550,no,2020-04-01
6101,2101,savings,540,no,2020-04-01
6102,2102,fixed_deposit,941,yes,2020-04-01
6103,2103,fixed_deposit,1361,no,2020-04-01
6104,2104,fixed_deposit,-452,yes,2020-04-01
6105,2105,fixed_deposit,518,yes,2020-04-02
6106,2106,savings,-71,yes,2020-04-02
6107,2107,savings,3234,no,2020-04-02
6108,2108,current,98,yes,2020-04-02
6109,2109,current,196,no,2020-04-02
6110,2110,savings,936,yes,2020-04-02
6111,2111,current,300,no,2020-04-02
6112,2112,savings,217,no,2020-04-02
6113,2113,savings,163,yes,2020-04-02
6114,2114,current,110,yes,2020-04-02
6115,2115,current,1646,no,2020-04-02
6116,2116,current,2040,no,2020-04-02
6117,2117,savings,-308,no,2020-04-03
6118,2118,fixed_deposit,2325,yes,2020-04-03
6119,2119,savings,86,no,2020-04-03
6120,2120,savings,1088,no,2020-04-03
6121,2121,fixed_deposit,0,yes,2020-04-03
6122,2122,fixed_deposit,0,no,2020-04-03
6123,2123,fixed_deposit,2103,yes,2020-04-03
6124,2124,current,2,no,2020-04-03
6125,2125,current,51,no,2020-04-03
6126,2126,current,96,yes,2020-04-03
6127,2127,savings,1027,yes,2020-04-03
6128,2128,savings,1308,yes,2020-04-03
6129,2129,savings,840,no,2020-04-04
6130,2130,savings,5701,no,2020-04-04
6131,2131,current,6016,no,2020-04-04
6132,2132,savings,630,no,2020-04-04
6133,2133,savings,432,yes,2020-04-04
6134,2134,savings,-247,no,2020-04-04
6135,2135,current,52,no,2020-04-04
6136,2136,savings,623,no,2020-04-04
6137,2137,fixed_deposit,0,yes,2020-04-04
6138,2138,savings,100,yes,2020-04-04
6139,2139,savings,4089,no,2020-04-04
6140,2140,current,1669,no,2020-04-04
6141,2141,current,169,yes,2020-04-05
6142,2142,savings,483,no,2020-04-05
6143,2143,current,250,no,2020-04-05
6144,2144,current,0,yes,2020-04-05
6145,2145,savings,902,no,2020-04-05
6146,2146,fixed_deposit,2156,no,2020-04-05
6147,2147,current,2360,yes,2020-04-05
6148,2148,current,201,no,2020-04-05
6149,2149,fixed_deposit,-92,no,2020-04-05
6150,2150,fixed_deposit,514,no,2020-04-05
6151,2151,current,-114,yes,2020-04-05
6152,2152,current,1331,yes,2020-04-05
6153,2153,current,732,no,2020-04-06
6154,2154,current,1308,yes,2020-04-06
6155,2155,current,0,no,2020-04-06
6156,2156,current,-970,yes,2020-04-06
6157,2157,savings,1246,yes,2020-04-06
6158,2158,fixed_deposit,73,no,2020-04-06
6159,2159,fixed_deposit,406,no,2020-04-06
6160,2160,savings,4391,no,2020-04-06
6161,2161,current,168,yes,2020-04-06
6162,2162,savings,1441,no,2020-04-06
6163,2163,savings,3881,yes,2020-04-06
6164,2164,current,678,no,2020-04-06
6165,2165,savings,141,no,2020-04-07
6166,2166,current,-94,yes,2020-04-07
6167,2167,current,897,no,2020-04-07
6168,2168,current,1214,yes,2020-04-07
6169,2169,savings,324,no,2020-04-07
6170,2170,savings,2666,no,2020-04-07
6171,2171,current,10613,no,2020-04-07
6172,2172,fixed_deposit,697,no,2020-04-07
6173,2173,current,953,yes,2020-04-07
6174,2174,savings,198,yes,2020-04-07
6175,2175,current,1110,yes,2020-04-07
6176,2176,current,130,no,2020-04-07
6177,2177,current,315,no,2020-04-08
6178,2178,savings,4383,yes,2020-04-08
6179,2179,current,313,no,2020-04-08
6180,2180,current,273,yes,2020-04-08
6181,2181,fixed_deposit,840,yes,2020-04-08
6182,2182,savings,309,no,2020-04-08
6183,2183,current,2707,no,2020-04-08
6184,2184,fixed_deposit,1109,no,2020-04-08
6185,2185,savings,101,yes,2020-04-08
6186,2186,fixed_deposit,725,no,2020-04-08
6187,2187,current,309,yes,2020-04-08
6188,2188,savings,541,yes,2020-04-08
6189,2189,savings,0,no,2020-04-09
6190,2190,current,1624,no,2020-04-09
6191,2191,savings,0,yes,2020-04-09
6192,2192,current,318,yes,2020-04-09
6193,2193,savings,1908,no,2020-04-09
6194,2194,current,676,yes,2020-04-09
6195,2195,savings,1076,no,2020-04-09
6196,2196,fixed_deposit,1228,no,2020-04-09
6197,2197,fixed_deposit,0,yes,2020-04-09
